scorer,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron
bodyparts,Nose,Nose,Eye,Eye,Nearknee,Nearknee,Nearfrontfetlock,Nearfrontfetlock,Nearfrontfoot,Nearfrontfoot,Offknee,Offknee,Offfrontfetlock,Offfrontfetlock,Offfrontfoot,Offfrontfoot,Shoulder,Shoulder,Midshoulder,Midshoulder,Elbow,Elbow,Girth,Girth,Wither,Wither,Nearhindhock,Nearhindhock,Nearhindfetlock,Nearhindfetlock,Nearhindfoot,Nearhindfoot,Hip,Hip,Stifle,Stifle,Offhindhock,Offhindhock,Offhindfetlock,Offhindfetlock,Offhindfoot,Offhindfoot,Ischium,Ischium
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/Sample19/0111.png,83.7,62.4,71.7,51.6,49.199999999999996,105.89999999999999,42.0,113.7,36.6,118.5,54.6,105.3,55.5,117.3,59.4,122.39999999999999,57.0,80.39999999999999,51.3,73.8,47.4,87.3,47.1,90.89999999999999,46.199999999999996,65.39999999999999,16.8,99.6,22.5,112.2,23.4,118.8,14.7,65.7,11.4,85.2,1.7999999999999998,100.5,0.6,114.6,3.9,120.89999999999999,3.0,74.1
labeled-data/Sample19/0112.png,84.89999999999999,62.699999999999996,72.6,51.6,51.0,106.2,44.1,113.7,39.6,117.0,54.9,105.3,56.1,117.3,59.099999999999994,122.1,57.9,82.2,51.9,73.8,47.699999999999996,86.7,46.5,90.89999999999999,47.4,64.5,19.2,99.3,25.2,112.8,26.7,119.39999999999999,14.7,65.7,12.0,86.1,1.2,99.89999999999999,1.5,115.8,3.9,121.19999999999999,4.2,73.5
labeled-data/Sample19/0113.png,86.7,63.9,74.39999999999999,51.9,,,46.199999999999996,114.0,40.5,116.69999999999999,54.9,105.3,56.1,117.3,59.099999999999994,122.1,59.099999999999994,81.6,53.4,74.39999999999999,48.6,86.7,47.1,90.6,48.3,64.5,19.2,99.3,26.099999999999998,112.8,27.0,119.39999999999999,16.2,65.7,12.6,86.39999999999999,3.0,99.3,1.7999999999999998,115.8,4.2,120.89999999999999,5.1,73.5
labeled-data/Sample19/0114.png,87.6,64.2,75.89999999999999,51.9,,,48.9,113.39999999999999,44.699999999999996,117.89999999999999,54.9,105.3,56.1,117.3,59.099999999999994,122.1,59.4,81.3,54.0,74.39999999999999,48.6,86.39999999999999,47.4,90.3,49.5,64.5,21.9,99.89999999999999,28.2,113.7,31.799999999999997,118.8,16.8,66.0,12.9,86.7,3.3,100.5,1.5,114.3,4.2,120.89999999999999,6.0,73.5
labeled-data/Sample19/0115.png,88.5,64.5,77.39999999999999,53.1,,,50.699999999999996,113.7,48.0,117.3,54.9,105.6,56.1,117.3,59.099999999999994,122.39999999999999,61.199999999999996,81.0,54.0,74.1,49.199999999999996,86.7,48.3,90.0,50.1,64.5,24.0,99.6,30.299999999999997,114.3,32.4,119.1,17.4,66.89999999999999,13.5,87.6,3.5999999999999996,100.5,1.7999999999999998,114.6,4.2,120.89999999999999,6.6,73.8
labeled-data/Sample19/0116.png,90.0,65.7,79.2,53.699999999999996,59.4,105.0,51.9,114.0,48.6,119.1,55.8,105.6,56.1,117.3,59.099999999999994,122.39999999999999,62.099999999999994,80.39999999999999,55.199999999999996,74.1,50.699999999999996,87.0,48.6,90.0,50.699999999999996,64.5,25.5,100.2,32.4,114.6,34.5,119.39999999999999,18.3,67.2,13.5,87.6,4.2,100.8,1.5,114.6,4.2,120.89999999999999,7.199999999999999,74.39999999999999
labeled-data/Sample19/0117.png,90.6,67.2,79.8,54.3,61.8,105.6,,,50.699999999999996,118.19999999999999,55.8,105.6,56.1,117.3,59.099999999999994,122.39999999999999,62.4,80.39999999999999,56.1,74.1,51.3,87.0,49.5,90.0,51.6,64.5,27.3,101.1,32.699999999999996,114.6,36.0,118.8,19.5,67.5,14.399999999999999,87.89999999999999,4.2,100.8,1.5,114.6,4.2,120.89999999999999,7.8,75.0
labeled-data/Sample19/0118.png,91.2,66.89999999999999,82.2,55.199999999999996,63.3,105.3,,,54.3,118.5,55.8,105.6,56.1,117.3,59.099999999999994,122.39999999999999,63.3,80.1,57.0,74.1,51.6,87.6,50.699999999999996,90.3,52.8,64.5,27.3,101.39999999999999,32.699999999999996,114.6,36.9,120.0,20.4,67.5,15.0,87.89999999999999,4.8,100.8,1.7999999999999998,114.6,4.2,120.89999999999999,9.299999999999999,75.3
