scorer,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron
bodyparts,Nose,Nose,Eye,Eye,Nearknee,Nearknee,Nearfrontfetlock,Nearfrontfetlock,Nearfrontfoot,Nearfrontfoot,Offknee,Offknee,Offfrontfetlock,Offfrontfetlock,Offfrontfoot,Offfrontfoot,Shoulder,Shoulder,Midshoulder,Midshoulder,Elbow,Elbow,Girth,Girth,Wither,Wither,Nearhindhock,Nearhindhock,Nearhindfetlock,Nearhindfetlock,Nearhindfoot,Nearhindfoot,Hip,Hip,Stifle,Stifle,Offhindhock,Offhindhock,Offhindfetlock,Offhindfetlock,Offhindfoot,Offhindfoot,Ischium,Ischium
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/ChestnutHorseLight/0000.png,2.4,153.29999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/ChestnutHorseLight/0001.png,4.8,153.29999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/ChestnutHorseLight/0002.png,7.199999999999999,151.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/ChestnutHorseLight/0003.png,11.4,152.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/ChestnutHorseLight/0004.png,15.0,150.29999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/ChestnutHorseLight/0005.png,16.8,149.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/ChestnutHorseLight/0006.png,24.0,148.5,2.6999999999999997,115.19999999999999,,,,,6.0,230.39999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/ChestnutHorseLight/0007.png,25.8,147.29999999999998,5.7,113.39999999999999,,,1.7999999999999998,210.0,11.4,229.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/ChestnutHorseLight/0008.png,29.4,145.5,9.9,113.39999999999999,,,5.3999999999999995,211.2,15.6,229.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/ChestnutHorseLight/0009.png,33.0,143.1,12.299999999999999,111.6,,,8.4,212.4,19.2,229.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/ChestnutHorseLight/0010.png,37.199999999999996,143.1,14.7,111.0,,,8.4,214.2,21.599999999999998,229.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/ChestnutHorseLight/0011.png,38.4,141.29999999999998,17.7,108.6,,,9.0,214.79999999999998,24.0,229.79999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/ChestnutHorseLight/0012.png,42.0,141.29999999999998,20.099999999999998,109.2,,,9.0,214.79999999999998,24.599999999999998,230.39999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/ChestnutHorseLight/0013.png,43.8,140.7,23.7,108.6,,,9.0,214.79999999999998,24.599999999999998,230.39999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
