scorer,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron
bodyparts,Nose,Nose,Eye,Eye,Nearknee,Nearknee,Nearfrontfetlock,Nearfrontfetlock,Nearfrontfoot,Nearfrontfoot,Offknee,Offknee,Offfrontfetlock,Offfrontfetlock,Offfrontfoot,Offfrontfoot,Shoulder,Shoulder,Midshoulder,Midshoulder,Elbow,Elbow,Girth,Girth,Wither,Wither,Nearhindhock,Nearhindhock,Nearhindfetlock,Nearhindfetlock,Nearhindfoot,Nearhindfoot,Hip,Hip,Stifle,Stifle,Offhindhock,Offhindhock,Offhindfetlock,Offhindfetlock,Offhindfoot,Offhindfoot,Ischium,Ischium
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/Sample20/0001.png,219.9,65.7,207.9,37.8,162.0,118.5,158.1,141.6,164.4,154.2,182.1,113.1,177.0,135.9,173.4,148.79999999999998,174.9,73.2,166.2,57.0,153.9,90.3,149.7,89.7,150.6,37.5,67.8,111.89999999999999,54.9,141.0,53.699999999999996,154.2,105.6,46.199999999999996,104.39999999999999,83.39999999999999,95.7,117.89999999999999,109.2,147.6,119.69999999999999,154.5,76.8,63.9
labeled-data/Sample20/0002.png,219.0,63.599999999999994,205.2,35.1,158.7,117.89999999999999,152.7,141.9,160.5,154.2,185.7,113.7,186.9,136.79999999999998,188.4,150.0,176.4,73.2,165.6,55.8,156.29999999999998,90.3,151.5,90.89999999999999,150.6,37.8,68.39999999999999,112.5,60.9,140.4,52.5,151.5,105.0,46.5,102.0,87.89999999999999,91.2,117.3,102.89999999999999,148.5,112.8,153.9,75.89999999999999,63.0
labeled-data/Sample20/0003.png,217.2,58.8,203.1,32.699999999999996,156.6,117.89999999999999,149.7,141.6,153.29999999999998,154.2,187.2,113.7,194.1,138.9,198.29999999999998,150.6,177.0,73.2,165.9,55.8,158.1,91.2,154.2,90.89999999999999,150.9,37.8,69.6,111.0,66.0,140.1,56.4,148.2,105.0,46.5,100.2,87.3,90.0,117.3,98.7,147.9,109.8,154.5,75.6,62.099999999999994
labeled-data/Sample20/0004.png,213.0,53.4,200.4,30.0,153.9,117.6,146.1,141.0,150.29999999999998,154.2,189.9,116.69999999999999,198.9,141.29999999999998,205.5,152.7,177.9,73.2,167.1,55.8,159.0,91.2,154.2,90.89999999999999,151.5,38.1,72.3,110.7,69.89999999999999,139.2,59.4,147.9,104.7,45.0,99.6,87.0,88.8,117.0,93.89999999999999,147.6,104.39999999999999,154.79999999999998,75.3,60.3
labeled-data/Sample20/0005.png,209.1,50.699999999999996,197.4,27.0,152.4,118.19999999999999,140.7,141.0,147.0,154.2,189.6,120.0,198.0,142.79999999999998,205.2,155.1,179.1,73.2,167.1,55.8,163.5,92.1,155.1,91.5,151.5,38.1,75.89999999999999,109.5,75.6,139.2,66.3,147.9,104.1,42.9,97.5,86.1,86.39999999999999,116.1,93.0,146.4,101.7,155.1,75.89999999999999,57.9
labeled-data/Sample20/0006.png,208.5,50.1,197.1,25.2,150.6,118.8,141.29999999999998,141.0,146.7,154.2,188.4,119.69999999999999,198.0,143.1,204.0,156.0,180.29999999999998,73.2,167.7,56.1,163.79999999999998,92.1,158.4,92.1,151.79999999999998,38.4,77.39999999999999,109.2,75.6,139.2,66.89999999999999,149.1,104.1,42.3,96.89999999999999,85.8,83.39999999999999,115.19999999999999,89.7,145.5,98.39999999999999,155.1,75.0,56.4
labeled-data/Sample20/0007.png,206.7,48.3,195.9,24.3,147.29999999999998,118.5,138.9,140.7,143.1,153.6,185.7,120.89999999999999,192.9,144.9,201.6,156.29999999999998,180.9,73.8,167.7,56.1,165.29999999999998,92.1,158.4,92.1,152.1,38.4,78.89999999999999,107.39999999999999,80.1,139.79999999999998,76.2,149.4,104.1,41.699999999999996,96.6,85.2,83.1,115.19999999999999,86.1,145.2,95.7,155.1,75.6,56.699999999999996
labeled-data/Sample20/0008.png,204.29999999999998,47.4,194.7,23.7,147.29999999999998,118.5,136.5,139.79999999999998,137.7,152.1,183.9,121.8,186.9,146.4,197.1,156.0,180.9,74.1,168.0,56.1,162.6,91.5,158.4,92.1,152.1,38.4,,,89.7,138.0,,,104.1,40.199999999999996,96.6,85.2,81.6,114.0,81.89999999999999,145.2,93.0,154.79999999999998,76.2,54.9
