scorer,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron
bodyparts,Nose,Nose,Eye,Eye,Nearknee,Nearknee,Nearfrontfetlock,Nearfrontfetlock,Nearfrontfoot,Nearfrontfoot,Offknee,Offknee,Offfrontfetlock,Offfrontfetlock,Offfrontfoot,Offfrontfoot,Shoulder,Shoulder,Midshoulder,Midshoulder,Elbow,Elbow,Girth,Girth,Wither,Wither,Nearhindhock,Nearhindhock,Nearhindfetlock,Nearhindfetlock,Nearhindfoot,Nearhindfoot,Hip,Hip,Stifle,Stifle,Offhindhock,Offhindhock,Offhindfetlock,Offhindfetlock,Offhindfoot,Offhindfoot,Ischium,Ischium
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/Sample5/0135.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/Sample5/0136.png,2.1,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/Sample5/0137.png,3.5999999999999996,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/Sample5/0138.png,4.5,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/Sample5/0139.png,5.7,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/Sample5/0140.png,7.199999999999999,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/Sample5/0141.png,7.5,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/Sample5/0142.png,8.7,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/Sample5/0143.png,10.2,90.3,2.1,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/Sample5/0144.png,12.0,90.3,2.6999999999999997,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/Sample5/0145.png,12.9,90.6,4.5,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/Sample5/0146.png,14.399999999999999,91.2,5.7,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/Sample5/0147.png,14.399999999999999,91.2,6.0,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/Sample5/0148.png,15.6,91.2,7.199999999999999,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/Sample5/0149.png,16.8,91.2,8.7,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/Sample5/0150.png,18.599999999999998,92.1,8.4,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/Sample5/0151.png,19.5,92.1,9.299999999999999,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/Sample5/0152.png,21.0,92.1,10.799999999999999,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
