scorer,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron
bodyparts,Nose,Nose,Eye,Eye,Nearknee,Nearknee,Nearfrontfetlock,Nearfrontfetlock,Nearfrontfoot,Nearfrontfoot,Offknee,Offknee,Offfrontfetlock,Offfrontfetlock,Offfrontfoot,Offfrontfoot,Shoulder,Shoulder,Midshoulder,Midshoulder,Elbow,Elbow,Girth,Girth,Wither,Wither,Nearhindhock,Nearhindhock,Nearhindfetlock,Nearhindfetlock,Nearhindfoot,Nearhindfoot,Hip,Hip,Stifle,Stifle,Offhindhock,Offhindhock,Offhindfetlock,Offhindfetlock,Offhindfoot,Offhindfoot,Ischium,Ischium
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/Sample1/0001.png,234.0,62.4,228.6,36.6,155.1,107.7,149.1,129.6,154.2,142.5,177.29999999999998,104.1,177.29999999999998,130.5,173.4,142.2,171.29999999999998,67.5,165.0,50.699999999999996,153.29999999999998,83.39999999999999,151.5,84.89999999999999,152.1,33.9,75.89999999999999,99.89999999999999,67.5,125.1,64.2,139.79999999999998,101.39999999999999,40.8,99.6,74.39999999999999,93.89999999999999,103.8,103.8,132.29999999999998,112.8,141.29999999999998,78.3,53.699999999999996
labeled-data/Sample1/0002.png,234.6,62.4,227.7,36.3,154.5,106.2,149.1,129.6,154.79999999999998,141.6,177.0,104.39999999999999,177.6,129.6,174.0,141.6,171.29999999999998,67.5,164.7,51.0,153.9,83.7,150.29999999999998,84.6,151.2,34.199999999999996,77.39999999999999,98.7,66.89999999999999,125.39999999999999,64.2,138.9,100.8,39.9,99.6,73.8,93.3,105.6,103.5,131.4,113.39999999999999,142.2,78.89999999999999,53.1
labeled-data/Sample1/0003.png,234.6,62.4,227.7,34.8,154.5,107.1,146.1,128.7,149.7,142.2,180.29999999999998,104.7,186.0,128.7,186.6,141.9,172.79999999999998,68.1,165.9,51.0,156.29999999999998,84.0,150.9,84.6,153.0,34.5,76.5,99.3,70.8,124.8,63.599999999999994,137.1,102.3,39.9,100.2,73.8,93.3,105.6,100.8,131.4,107.7,141.6,79.2,51.9
labeled-data/Sample1/0004.png,234.6,57.9,227.4,33.6,152.1,106.8,143.1,128.7,144.0,141.9,183.6,107.39999999999999,189.6,129.6,195.9,143.4,174.29999999999998,68.1,165.9,51.0,156.29999999999998,84.0,152.1,84.3,153.0,34.5,78.89999999999999,98.39999999999999,74.39999999999999,123.89999999999999,65.1,136.2,102.3,38.4,100.2,73.8,89.1,104.7,95.39999999999999,131.7,103.2,140.7,79.2,50.4
labeled-data/Sample1/0005.png,234.6,55.199999999999996,225.9,30.599999999999998,150.6,106.2,140.1,129.0,140.7,141.9,184.2,110.1,190.5,131.1,198.0,144.0,174.29999999999998,68.1,167.1,51.3,161.1,83.39999999999999,155.7,84.3,154.2,34.5,80.1,97.8,77.7,122.69999999999999,69.0,135.0,101.7,36.0,98.1,73.5,88.2,102.6,91.8,131.7,97.8,141.0,79.2,48.0
labeled-data/Sample1/0006.png,233.1,52.5,222.9,27.9,147.6,106.8,136.5,129.0,135.6,141.6,183.0,111.3,188.7,132.29999999999998,196.2,144.0,174.9,66.89999999999999,168.0,51.3,159.9,83.7,156.0,84.3,154.5,34.5,80.7,96.6,,,80.39999999999999,136.79999999999998,101.7,36.0,95.7,73.5,85.8,101.1,87.6,131.1,92.7,141.9,79.8,47.4
labeled-data/Sample1/0007.png,232.79999999999998,51.9,221.1,27.3,144.9,106.5,129.9,129.29999999999998,129.9,142.2,178.5,111.3,182.7,134.7,190.5,144.29999999999998,175.2,65.1,168.0,51.3,159.0,83.1,156.9,84.3,154.5,34.5,,,91.2,119.69999999999999,,,101.7,35.4,95.1,74.1,84.3,101.1,82.2,129.9,85.5,140.4,79.8,47.4
labeled-data/Sample1/0008.png,231.89999999999998,51.6,221.4,27.599999999999998,142.79999999999998,107.1,130.2,129.0,130.5,142.2,178.5,111.3,182.7,134.1,191.4,143.4,175.2,65.1,168.0,51.6,158.4,82.8,156.9,84.3,154.5,34.5,,,91.5,120.6,,,101.39999999999999,35.4,95.39999999999999,73.8,80.39999999999999,100.2,80.1,129.6,85.8,141.29999999999998,80.1,46.199999999999996
