scorer,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron
bodyparts,Nose,Nose,Eye,Eye,Nearknee,Nearknee,Nearfrontfetlock,Nearfrontfetlock,Nearfrontfoot,Nearfrontfoot,Offknee,Offknee,Offfrontfetlock,Offfrontfetlock,Offfrontfoot,Offfrontfoot,Shoulder,Shoulder,Midshoulder,Midshoulder,Elbow,Elbow,Girth,Girth,Wither,Wither,Nearhindhock,Nearhindhock,Nearhindfetlock,Nearhindfetlock,Nearhindfoot,Nearhindfoot,Hip,Hip,Stifle,Stifle,Offhindhock,Offhindhock,Offhindfetlock,Offhindfetlock,Offhindfoot,Offhindfoot,Ischium,Ischium
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/Sample18/0001.png,238.5,61.5,226.5,31.2,138.29999999999998,114.6,127.8,135.6,126.6,151.2,179.7,119.69999999999999,187.2,143.1,196.2,154.79999999999998,175.2,73.5,163.2,52.5,155.7,82.5,153.0,87.89999999999999,150.29999999999998,29.4,,,67.2,131.4,61.5,143.4,88.2,27.599999999999998,84.89999999999999,64.2,69.89999999999999,106.8,75.0,138.6,81.0,150.0,60.0,41.699999999999996
labeled-data/Sample18/0002.png,239.7,62.099999999999994,226.2,30.9,139.5,113.7,126.6,136.79999999999998,128.7,151.5,179.4,120.3,186.29999999999998,144.0,195.9,154.79999999999998,174.0,73.2,163.2,52.199999999999996,156.6,81.89999999999999,151.79999999999998,87.3,148.2,29.4,,,,,61.8,145.2,88.5,27.3,84.3,64.8,70.8,105.3,74.1,138.29999999999998,81.0,150.0,60.3,42.3
labeled-data/Sample18/0003.png,239.7,62.099999999999994,226.5,30.299999999999997,139.79999999999998,114.3,122.1,136.5,121.19999999999999,149.4,174.6,120.3,182.4,144.29999999999998,187.2,155.1,174.0,73.2,163.2,52.199999999999996,156.6,81.89999999999999,151.79999999999998,87.3,148.2,29.4,,,75.6,132.6,78.6,146.1,89.1,27.3,82.5,64.2,67.8,103.8,68.7,138.9,73.8,150.29999999999998,60.599999999999994,40.5
labeled-data/Sample18/0004.png,239.7,59.699999999999996,227.4,29.099999999999998,140.4,114.89999999999999,124.5,135.29999999999998,117.3,147.6,170.7,119.69999999999999,174.29999999999998,145.2,184.2,155.1,168.9,72.0,163.2,52.199999999999996,154.2,81.3,149.4,86.7,148.2,29.4,75.6,100.8,84.6,133.5,86.39999999999999,148.79999999999998,89.1,26.4,82.5,64.2,63.599999999999994,103.2,66.6,138.6,69.3,150.0,60.0,41.1
labeled-data/Sample18/0005.png,241.5,60.3,228.6,29.7,146.7,117.89999999999999,131.7,137.4,117.89999999999999,147.6,167.4,119.39999999999999,171.0,144.6,182.1,154.79999999999998,168.0,72.6,162.9,51.9,151.2,80.7,144.6,85.8,148.2,29.4,83.7,102.3,94.2,133.79999999999998,96.3,148.5,89.1,26.4,82.8,65.7,61.5,102.89999999999999,58.8,138.6,63.3,149.7,60.9,40.5
labeled-data/Sample18/0006.png,242.39999999999998,61.8,229.79999999999998,31.799999999999997,155.4,118.8,140.1,137.4,125.69999999999999,145.2,164.1,119.39999999999999,164.1,144.6,175.79999999999998,154.5,169.79999999999998,71.7,161.1,51.0,150.0,80.1,144.9,85.8,148.2,29.099999999999998,90.0,103.2,101.39999999999999,134.4,104.39999999999999,149.1,88.2,25.8,82.8,66.3,57.9,102.6,56.1,137.7,60.3,150.6,60.9,40.8
labeled-data/Sample18/0007.png,243.6,64.2,230.7,34.199999999999996,,,148.2,136.79999999999998,134.7,144.29999999999998,162.6,118.8,162.9,144.0,171.0,154.2,169.5,69.89999999999999,161.4,48.9,149.4,78.89999999999999,144.6,85.5,148.5,28.799999999999997,94.8,106.8,109.5,136.2,114.89999999999999,150.29999999999998,85.5,26.7,82.5,67.2,57.0,102.89999999999999,49.5,137.7,53.699999999999996,150.9,60.0,44.4
labeled-data/Sample18/0008.png,242.39999999999998,68.1,231.29999999999998,37.5,,,147.9,135.6,136.79999999999998,143.4,162.29999999999998,118.5,159.9,144.0,165.29999999999998,154.5,170.1,67.8,161.7,47.4,149.7,78.3,145.5,85.2,150.9,27.9,96.6,107.39999999999999,109.5,138.0,119.39999999999999,150.9,84.89999999999999,26.4,81.6,69.0,55.8,103.8,48.3,137.7,53.699999999999996,150.9,,
