scorer,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav
bodyparts,snout,snout,leftear,leftear,rightear,rightear,tailbase,tailbase
coords,x,y,x,y,x,y,x,y
labeled-data/m7s3/img0000.png,179.0,400.966,188.0,420.966,185.0,383.966,428.0,427.966
labeled-data/m7s3/img0001.png,137.0,440.966,149.0,456.966,140.0,420.966,371.0,402.966
labeled-data/m7s3/img0002.png,142.0,429.966,161.0,450.966,149.0,407.966,404.0,397.966
labeled-data/m7s3/img0003.png,133.0,434.966,149.0,451.966,139.0,416.966,384.0,400.966
labeled-data/m7s3/img0004.png,163.0,380.966,167.0,414.966,175.0,367.966,407.0,422.966
labeled-data/m7s3/img0005.png,238.0,284.966,204.0,330.966,231.0,305.966,423.0,467.966
labeled-data/m7s3/img0006.png,257.0,255.96599999999998,222.0,302.966,271.0,280.966,386.0,514.966
labeled-data/m7s3/img0007.png,246.0,240.96599999999998,218.0,288.966,265.0,264.966,319.0,539.966
labeled-data/m7s3/img0008.png,253.0,248.96599999999998,234.0,307.966,291.0,293.966,371.0,535.966
labeled-data/m7s3/img0009.png,358.0,259.966,315.0,299.966,384.0,301.966,428.0,529.966
labeled-data/m7s3/img0010.png,429.0,244.96599999999998,385.0,266.966,449.0,279.966,381.0,546.966
labeled-data/m7s3/img0011.png,477.0,261.966,414.0,277.966,471.0,303.966,332.0,529.966
labeled-data/m7s3/img0012.png,463.0,263.966,408.0,275.966,470.0,299.966,349.0,529.966
labeled-data/m7s3/img0013.png,466.0,270.966,416.0,277.966,472.0,297.966,341.0,523.966
labeled-data/m7s3/img0014.png,464.0,265.966,415.0,277.966,474.0,299.966,342.0,527.966
labeled-data/m7s3/img0015.png,467.0,262.966,415.0,272.966,476.0,300.966,344.0,524.966
labeled-data/m7s3/img0016.png,470.0,271.966,423.0,273.966,480.0,303.966,343.0,524.966
labeled-data/m7s3/img0017.png,472.0,284.966,430.0,273.966,481.0,309.966,347.0,521.966
labeled-data/m7s3/img0018.png,495.0,282.966,446.0,272.966,497.0,317.966,334.0,521.966
labeled-data/m7s3/img0019.png,481.0,251.96599999999998,434.0,262.966,493.0,292.966,342.0,536.966
labeled-data/m7s3/img0020.png,477.0,253.96599999999998,434.0,257.966,489.0,286.966,359.0,532.966
labeled-data/m7s3/img0021.png,492.0,250.96599999999998,454.0,259.966,505.0,289.966,326.0,521.966
labeled-data/m7s3/img0022.png,447.0,189.96599999999998,417.0,203.96599999999998,469.376,215.35,350.57300000000004,473.47
labeled-data/m7s3/img0023.png,372.795,197.40200000000002,353.13699999999994,219.62400000000002,407.838,205.949,412.111,464.923
labeled-data/m7s3/img0024.png,321.513,231.59,308.692,263.214,360.829,231.59,463.39300000000003,464.923
labeled-data/m7s3/img0025.png,317.23900000000003,252.10299999999998,308.692,295.692,359.974,254.667,478.778,458.085
labeled-data/m7s3/img0026.png,309.547,252.957,305.27299999999997,293.128,358.265,252.10299999999998,480.48699999999997,453.81199999999995
labeled-data/m7s3/img0027.png,309.547,266.632,305.27299999999997,311.077,357.41,264.068,491.598,448.684
labeled-data/m7s3/img0028.png,312.111,273.47,313.82,323.897,368.52099999999996,271.76099999999997,490.744,439.282
labeled-data/m7s3/img0029.png,321.513,280.308,332.624,344.41,382.19699999999995,287.145,483.051,440.991
labeled-data/m7s3/img0030.png,326.64099999999996,290.564,340.316,349.538,389.889,304.23900000000003,483.051,440.991
labeled-data/m7s3/img0031.png,320.658,293.128,349.718,354.667,396.727,303.385,480.48699999999997,442.70099999999996
labeled-data/m7s3/img0032.png,330.06,296.547,350.57300000000004,360.65,406.983,309.367,479.63199999999995,448.684
labeled-data/m7s3/img0033.png,332.624,300.82,357.41,368.342,416.385,319.624,477.06800000000004,448.684
labeled-data/m7s3/img0034.png,331.769,306.803,360.829,376.034,413.82099999999997,323.043,479.63199999999995,451.24800000000005
labeled-data/m7s3/img0035.png,332.624,307.658,365.957,373.47,416.385,318.769,478.778,451.24800000000005
labeled-data/m7s3/img0036.png,332.624,319.624,365.957,378.598,412.966,329.026,476.214,452.103
labeled-data/m7s3/img0037.png,342.026,307.658,367.667,370.051,417.23900000000003,317.06,471.94,451.24800000000005
labeled-data/m7s3/img0038.png,332.624,308.513,364.24800000000005,367.48699999999997,408.69199999999995,317.06,470.231,452.103
labeled-data/m7s3/img0039.png,332.624,303.385,362.538,364.923,410.402,313.64099999999996,469.376,453.81199999999995
labeled-data/m7s3/img0040.png,342.88,304.23900000000003,359.974,358.085,413.82099999999997,308.513,469.376,452.103
labeled-data/m7s3/img0041.png,347.154,300.82,362.538,363.214,404.41900000000004,310.222,465.957,454.667
labeled-data/m7s3/img0042.png,346.29900000000004,303.385,362.538,362.35900000000004,408.69199999999995,310.222,464.24800000000005,453.81199999999995
labeled-data/m7s3/img0043.png,338.60699999999997,322.188,364.24800000000005,370.051,407.838,320.47900000000004,466.81199999999995,457.231
labeled-data/m7s3/img0044.png,338.60699999999997,318.769,361.684,369.19699999999995,406.12800000000004,317.06,463.39300000000003,452.957
labeled-data/m7s3/img0045.png,348.86300000000006,305.949,359.974,372.615,395.017,319.624,462.538,458.94
labeled-data/m7s3/img0046.png,342.88,316.205,380.48699999999997,386.291,423.222,333.29900000000004,459.12,457.231
labeled-data/m7s3/img0047.png,328.35,316.205,355.70099999999996,366.63300000000004,395.017,309.367,466.81199999999995,452.957
labeled-data/m7s3/img0048.png,342.026,323.043,351.42699999999996,352.103,387.325,312.786,464.24800000000005,452.103
labeled-data/m7s3/img0049.png,336.043,309.367,371.085,360.65,407.838,317.915,463.39300000000003,450.39300000000003
labeled-data/m7s3/img0050.png,300.145,299.966,328.35,329.88,364.24800000000005,285.436,485.615,446.974
labeled-data/m7s3/img0051.png,278.778,257.231,303.564,293.128,337.75199999999995,240.99099999999999,527.496,398.256
labeled-data/m7s3/img0052.png,251.42700000000002,223.89700000000002,304.41900000000004,254.667,316.385,188.0,546.299,312.786
labeled-data/m7s3/img0053.png,241.171,282.872,295.872,305.949,294.16200000000003,235.00900000000001,563.393,270.906
labeled-data/m7s3/img0054.png,241.171,358.94,295.872,370.051,277.068,305.094,561.684,251.248
labeled-data/m7s3/img0055.png,249.718,434.154,295.872,440.13699999999994,272.795,374.325,544.444,257.265
labeled-data/m7s3/img0056.png,264.103,505.983,305.128,505.983,277.778,446.154,528.205,290.598
labeled-data/m7s3/img0057.png,247.863,468.376,282.906,491.45300000000003,266.66700000000003,429.915,530.769,311.111
labeled-data/m7s3/img0058.png,245.299,403.41900000000004,253.84599999999998,439.316,261.538,382.051,523.932,342.735
labeled-data/m7s3/img0059.png,237.607,418.80300000000005,257.265,451.282,253.84599999999998,394.87199999999996,524.786,378.63199999999995
labeled-data/m7s3/img0060.png,240.171,395.727,249.57299999999998,419.658,256.41,371.795,505.983,364.103
labeled-data/m7s3/img0061.png,230.769,325.64099999999996,217.949,366.667,242.735,325.64099999999996,478.63199999999995,426.496
labeled-data/m7s3/img0062.png,266.66700000000003,267.52099999999996,224.78599999999997,300.855,270.085,272.65,420.51300000000003,469.231
labeled-data/m7s3/img0063.png,343.59,214.53,294.017,241.88,345.29900000000004,227.35,390.598,488.034
labeled-data/m7s3/img0064.png,446.154,183.761,386.325,197.43599999999998,441.026,200.855,359.829,461.538
labeled-data/m7s3/img0065.png,479.48699999999997,126.49600000000001,412.82099999999997,140.171,463.24800000000005,153.846,361.538,400.0
labeled-data/m7s3/img0066.png,398.291,92.30799999999999,379.48699999999997,106.838,427.35,100.855,358.12,358.12
labeled-data/m7s3/img0067.png,387.18,88.03399999999999,352.991,103.419,395.727,88.03399999999999,378.63199999999995,337.60699999999997
labeled-data/m7s3/img0068.png,385.47,86.325,356.41,105.12799999999999,397.436,88.889,382.051,335.897
labeled-data/m7s3/img0069.png,374.35900000000004,93.162,356.41,109.402,393.162,92.30799999999999,382.051,334.18800000000005
labeled-data/m7s3/img0070.png,369.231,83.76100000000001,347.86300000000006,105.12799999999999,389.744,87.179,385.47,335.043
labeled-data/m7s3/img0071.png,365.81199999999995,92.30799999999999,345.29900000000004,105.12799999999999,383.76099999999997,89.744,389.744,332.47900000000004
labeled-data/m7s3/img0072.png,363.24800000000005,100.0,346.154,111.96600000000001,382.906,95.726,394.87199999999996,335.897
