scorer,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron
bodyparts,Nose,Nose,Eye,Eye,Nearknee,Nearknee,Nearfrontfetlock,Nearfrontfetlock,Nearfrontfoot,Nearfrontfoot,Offknee,Offknee,Offfrontfetlock,Offfrontfetlock,Offfrontfoot,Offfrontfoot,Shoulder,Shoulder,Midshoulder,Midshoulder,Elbow,Elbow,Girth,Girth,Wither,Wither,Nearhindhock,Nearhindhock,Nearhindfetlock,Nearhindfetlock,Nearhindfoot,Nearhindfoot,Hip,Hip,Stifle,Stifle,Offhindhock,Offhindhock,Offhindfetlock,Offhindfetlock,Offhindfoot,Offhindfoot,Ischium,Ischium
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/Sample15/0001.png,250.2,79.8,250.2,48.9,208.2,112.8,209.4,133.2,,,172.5,115.8,168.29999999999998,137.4,173.7,150.0,192.6,69.89999999999999,180.6,52.199999999999996,171.6,80.39999999999999,167.7,89.1,167.4,34.199999999999996,106.8,109.2,118.19999999999999,139.79999999999998,129.29999999999998,149.1,108.3,41.699999999999996,97.2,83.7,67.2,107.1,56.1,133.5,53.699999999999996,147.9,81.0,57.0
labeled-data/Sample15/0002.png,252.29999999999998,78.0,249.0,48.9,210.9,112.5,216.29999999999998,132.29999999999998,,,168.29999999999998,116.1,160.79999999999998,138.0,167.1,149.7,191.4,70.8,180.0,53.699999999999996,169.2,81.6,165.0,90.0,166.79999999999998,33.3,105.0,108.89999999999999,112.2,139.5,123.3,149.4,108.3,41.4,97.5,84.0,67.5,105.6,58.8,133.5,52.5,143.4,80.7,55.5
labeled-data/Sample15/0003.png,252.29999999999998,77.1,248.7,48.6,212.4,112.8,220.79999999999998,133.2,,,164.4,114.89999999999999,156.6,137.4,158.1,150.29999999999998,189.29999999999998,72.3,180.29999999999998,54.0,166.79999999999998,81.89999999999999,165.0,90.0,167.1,35.1,103.8,108.89999999999999,107.7,138.9,117.6,149.7,108.6,39.9,99.0,83.1,69.6,105.89999999999999,62.699999999999996,133.79999999999998,55.8,143.7,79.5,53.699999999999996
labeled-data/Sample15/0004.png,253.79999999999998,75.6,248.7,47.4,212.4,113.7,221.4,135.0,,,162.0,117.3,155.7,137.1,158.7,150.29999999999998,189.29999999999998,72.6,178.79999999999998,55.199999999999996,165.29999999999998,82.2,160.5,90.3,166.79999999999998,35.1,99.6,108.0,105.6,138.29999999999998,114.6,149.1,110.1,39.0,99.89999999999999,82.5,69.89999999999999,105.3,64.5,133.2,57.9,143.7,79.8,53.4
labeled-data/Sample15/0005.png,254.1,74.39999999999999,248.39999999999998,47.1,212.1,113.7,222.0,135.29999999999998,,,159.9,116.39999999999999,153.6,136.5,153.29999999999998,149.7,186.6,73.8,176.4,55.5,162.6,81.89999999999999,160.5,90.3,166.79999999999998,35.1,98.1,107.39999999999999,102.3,137.4,111.6,148.79999999999998,109.8,37.5,99.89999999999999,82.5,71.1,105.6,67.2,133.5,61.8,143.7,79.5,51.6
labeled-data/Sample15/0006.png,254.1,72.6,246.6,44.4,209.1,115.8,216.6,138.0,,,157.5,116.1,147.29999999999998,136.2,148.5,149.7,184.79999999999998,74.39999999999999,174.9,56.1,162.6,81.89999999999999,156.0,90.3,166.5,35.4,95.1,105.89999999999999,98.1,135.6,106.5,148.79999999999998,110.1,35.699999999999996,100.8,79.5,77.39999999999999,103.2,74.39999999999999,132.6,71.39999999999999,144.9,79.2,50.1
labeled-data/Sample15/0007.png,254.1,69.89999999999999,245.7,42.0,205.79999999999998,116.1,208.79999999999998,138.6,,,154.5,114.89999999999999,142.5,135.6,143.4,148.79999999999998,183.29999999999998,74.1,174.6,55.8,159.9,84.0,154.79999999999998,90.3,164.7,35.699999999999996,91.5,102.0,92.7,135.0,100.5,148.79999999999998,109.5,33.9,105.3,77.39999999999999,81.3,102.89999999999999,81.89999999999999,132.29999999999998,85.2,144.9,79.5,48.6
labeled-data/Sample15/0008.png,253.79999999999998,68.7,243.6,41.4,195.6,117.6,204.29999999999998,138.9,,,149.4,114.0,138.9,134.4,138.6,149.4,182.1,75.89999999999999,172.79999999999998,55.5,157.5,84.6,150.29999999999998,90.89999999999999,164.7,35.699999999999996,,,84.6,134.4,92.7,147.9,108.89999999999999,33.9,107.39999999999999,75.3,84.6,102.6,93.6,133.2,94.8,144.6,79.5,48.6
